start_station,start_lat,start_lng,end_station,end_lat,end_lng,Service:Company,Service:Type,route_count
Amsterdam Centraal,52.378887176514,4.9002776145935,Delft Campus,51.990833282471,4.3647222518921,NS,Intercity,3
Weert,51.248611450195,5.7036108970642,Maastricht,50.850276947021,5.7055554389954,ZLSM,Stoomtrein,1
Groningen,53.210556030273,6.5647220611572,Hurdegaryp,53.2187783,5.934543,Arriva,Sneltrein,59
Barneveld Zuid,52.128853,5.60246,Amersfoort Centraal,52.153888702393,5.3705554008484,RRReis,Sprinter,6637
Hoofddorp,52.293334960938,4.7005553245544,Leiden Centraal,52.166110992432,4.4816665649414,NS,Snelbus ipv trein,2
Maastricht Randwyck,50.838611602783,5.7172222137451,Maastricht,50.850276947021,5.7055554389954,Arriva,Extra trein,1
Rotterdam Alexander,51.951946258545,4.5536112785339,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1
Sassenheim,52.215278,4.517222,Hoofddorp,52.293334960938,4.7005553245544,NS,Stopbus ipv trein,77
Den Haag Laan v NOI,52.078609466553,4.3427777290344,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Stopbus ipv trein,72
Enschede,52.222499847412,6.8899998664856,Holten,52.283889770508,6.42027759552,NS,Intercity,1
Koog aan de Zaan,52.458610534668,4.8055553436279,Alkmaar,52.63777923584,4.7397222518921,NS,Extra trein,1
Sittard,51.001667022705,5.8586111068726,Maastricht,50.850276947021,5.7055554389954,Arriva,Stoptrein,1
Schiphol Airport,52.30944442749,4.7619442939758,Almere Centrum,52.37503,5.21764,NS,Intercity,2
Amsterdam Centraal,52.378887176514,4.9002776145935,Hoofddorp,52.293334960938,4.7005553245544,NS,Extra trein,1
Utrecht Centraal,52.088890075684,5.1102776527405,Utrecht Leidsche Rijn,52.09896,5.06523,NS,Intercity,2
Leeuwarden,53.195835113525,5.7922220230103,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity,48
Almelo,52.358055114746,6.6538887023926,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Intercity,61
Den Helder,52.955276489258,4.7611112594605,Schagen,52.784442901611,4.8052778244019,NS,Snelbus ipv trein,6
Doetinchem,51.9585962,6.2962148,Arnhem Centraal,51.985000610352,5.8991665840149,Arriva,Stoptrein,1040
Barneveld Centrum,52.139999389648,5.590277671814,Ede-Wageningen,52.027778625488,5.6730556488037,RRReis,Stoptrein,34
Amersfoort Vathorst,52.192779541016,5.4338889122009,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,6038
Eindhoven Centraal,51.443332672119,5.4813890457153,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,2
Oudenbosch,51.587776184082,4.5333333015442,Roosendaal,51.540279388428,4.4583334922791,NS,Extra trein,2
Eindhoven Centraal,51.443332672119,5.4813890457153,Roermond,51.193054199219,5.9941668510437,NS,Intercity,69
Rotterdam Centraal,51.92499923706,4.468888759613,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Intercity,4
Naarden-Bussum,52.280277252197,5.1569442749023,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,110
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Enkhuizen,52.699165344238,5.286388874054,NS,Intercity,72
Rotterdam Centraal,51.92499923706,4.468888759613,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,35
Amsterdam Zuid,52.338889,4.872356,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,4
Almere Centrum,52.37503,5.21764,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,19
Rhenen,51.958610534668,5.5783333778381,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,1
Roosendaal,51.540279388428,4.4583334922791,Ravenstein,51.794166564941,5.6358332633972,NS,Intercity,3
Hillegom,52.302501678467,4.5655555725098,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,2
Geldermalsen,51.88301,5.27127,Dordrecht,51.807220458984,4.668333530426,R-net,Stoptrein,11698
Rijswijk,52.039722442627,4.3191666603088,Den Haag HS,52.069721221924,4.3225002288818,NS,Extra trein,1
Venlo,51.363609313965,6.1727776527405,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,27
Zwolle,52.504722595215,6.0919442176819,Beilen,52.854721069336,6.5211110115051,NS,Intercity,1
Lage Zwaluwe,51.69111251831,4.6630554199219,Dordrecht,51.807220458984,4.668333530426,NS,Stopbus ipv trein,6
Deventer,52.257499694824,6.1605553627014,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,24
Almelo,52.358055114746,6.6538887023926,Raalte,52.391666412354,6.2775001525879,Blauwnet,Snelbus ipv trein,7
Putten,52.264999389648,5.5752778053284,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Stopbus ipv trein,256
Amersfoort Schothorst,52.174822137451,5.4038887023926,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,33
Amsterdam Zuid,52.338889,4.872356,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Extra trein,1
Driebergen-Zeist,52.065277099609,5.25861120224,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Snelbus ipv trein,3285
Haarlem,52.38777923584,4.6383333206177,Den Haag HS,52.069721221924,4.3225002288818,NS,Sprinter,373
Alkmaar,52.63777923584,4.7397222518921,'s-Hertogenbosch,51.69048,5.29362,NS,Intercity,69
Amersfoort Centraal,52.153888702393,5.3705554008484,Leiden Centraal,52.166110992432,4.4816665649414,NS,Sprinter,20
Amsterdam Centraal,52.378887176514,4.9002776145935,Den Haag Mariahoeve,52.090557098389,4.3694443702698,NS,Sprinter,56
Den Haag Centraal,52.080276489258,4.3249998092651,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,5
Bussum Zuid,52.26583480835,5.1630554199219,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,1
Rotterdam Centraal,51.92499923706,4.468888759613,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,15
Leeuwarden,53.195835113525,5.7922220230103,Meppel,52.69083404541,6.1975002288818,NS,Intercity,151
Kerkrade Centrum,50.861667633057,6.0574998855591,Maastricht Randwyck,50.838611602783,5.7172222137451,Arriva,Extra trein,1
Arnhem Centraal,51.985000610352,5.8991665840149,Breda,51.595554351807,4.7800002098083,NS,Intercity,5
Oss,51.765556335449,5.5322222709656,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,2
Roosendaal,51.540279388428,4.4583334922791,Vlissingen,51.445835113525,3.5952777862549,NS,Stopbus ipv trein,71
Alkmaar Noord,52.643890380859,4.7641668319702,Alkmaar,52.63777923584,4.7397222518921,NS,Extra trein,1
Oldenzaal,52.30638885498,6.9347224235535,Hengelo,52.261665344238,6.7938890457153,Keolis,Snelbus ipv trein,1
Schiedam Centrum,51.921243812803,4.4089937210083,Delft Campus,51.990833282471,4.3647222518921,NS,Stopbus ipv trein,2150
Nijmegen,51.843612670898,5.8522224426269,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,1
Den Helder,52.955276489258,4.7611112594605,Abcoude,52.2785,4.977,NS,Intercity,1
Harlingen Haven,53.174917,5.4112885,Heerenveen,52.961387634277,5.9141664505005,NS,Stopbus ipv trein,1
Lage Zwaluwe,51.69111251831,4.6630554199219,Breda,51.595554351807,4.7800002098083,NS,Intercity,2
Maastricht,50.850276947021,5.7055554389954,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,460
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,31
Heerlen,50.89083480835,5.9749999046326,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Intercity,2
Zaandam,52.438888549805,4.8136110305786,Schiphol Airport,52.30944442749,4.7619442939758,NS,Snelbus ipv trein,5
Amersfoort Centraal,52.153888702393,5.3705554008484,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,6
Den Haag Centraal,52.080276489258,4.3249998092651,Amsterdam Zuid,52.338889,4.872356,NS,Sprinter,1
Winterswijk,51.9677307,6.7155181,Doetinchem,51.9585962,6.2962148,Arriva,Stopbus ipv trein,716
Amsterdam Centraal,52.378887176514,4.9002776145935,Rotterdam Lombardijen,51.880001068115,4.531388759613,NS,Intercity,40
Brummen,52.091110229492,6.1469445228577,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,1
Leiden Centraal,52.166110992432,4.4816665649414,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Intercity,45
Utrecht Centraal,52.088890075684,5.1102776527405,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Intercity,11
Coevorden,52.663612365723,6.7355556488037,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Sneltrein,1384
Den Haag Centraal,52.080276489258,4.3249998092651,Venlo,51.363609313965,6.1727776527405,NS,Intercity,223
Leeuwarden,53.195835113525,5.7922220230103,Zwolle,52.504722595215,6.0919442176819,NS,Sprinter,358
Zevenaar,51.923053741455,6.0719442367554,Arnhem Centraal,51.985000610352,5.8991665840149,Arriva,Snelbus ipv trein,45
Amsterdam Centraal,52.378887176514,4.9002776145935,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,1237
Kruiningen-Yerseke,51.465000152588,4.0372223854065,Vlissingen,51.445835113525,3.5952777862549,NS,Sprinter,4
Geldermalsen,51.88301,5.27127,Tiel,51.889446258545,5.4222221374512,NS,Stopbus ipv trein,73
Beverwijk,52.478332519531,4.6566667556763,Alkmaar,52.63777923584,4.7397222518921,NS,Sprinter,45
Amsterdam Centraal,52.378887176514,4.9002776145935,Hilversum,52.225833892822,5.1819443702698,NS,Intercity,5
Kampen,52.559722900391,5.9216666221619,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Sprinter,13765
Heerlen,50.89083480835,5.9749999046326,Sittard,51.001667022705,5.8586111068726,Arriva,Extra trein,673
Boxtel,51.58433,5.31912,Den Helder,52.955276489258,4.7611112594605,NS,Intercity,6
Driebergen-Zeist,52.065277099609,5.25861120224,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,1899
Hoorn,52.644721984863,5.0555553436279,Enkhuizen,52.699165344238,5.286388874054,NS,Snelbus ipv trein,724
Woerden,52.084999084473,4.8936109542847,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,14
Dordrecht,51.807220458984,4.668333530426,Weesp,52.3127784729,5.0430555343628,NS,Intercity,2
Almelo,52.358055114746,6.6538887023926,Enschede,52.222499847412,6.8899998664856,NS,Snelbus ipv trein,365
Venlo,51.363609313965,6.1727776527405,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,7
Lage Zwaluwe,51.69111251831,4.6630554199219,Dordrecht,51.807220458984,4.668333530426,NS,Snelbus ipv trein,1
Eindhoven Centraal,51.443332672119,5.4813890457153,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,314
Den Haag Mariahoeve,52.090557098389,4.3694443702698,Bergen op Zoom,51.49388885498,4.2961111068726,NS,Intercity,1
Amsterdam Lelylaan,52.357776641846,4.8338890075684,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Metro ipv trein,320
Voerendaal,50.887222290039,5.9302778244019,Maastricht,50.850276947021,5.7055554389954,Arriva,Stoptrein,1
Arnhem Centraal,51.985000610352,5.8991665840149,Zutphen,52.145278930664,6.1941666603088,NS,Sprinter,76
Meppel,52.69083404541,6.1975002288818,Leeuwarden,53.195835113525,5.7922220230103,NS,Snelbus ipv trein,76
Helmond Brandevoort,51.462223052979,5.6072220802307,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Extra trein,3
Apeldoorn,52.209167480469,5.9702777862549,Enschede,52.222499847412,6.8899998664856,NS,Stopbus ipv trein,1
Venlo,51.363609313965,6.1727776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Stopbus ipv trein,1
Hoofddorp,52.293334960938,4.7005553245544,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,2754
Woerden,52.084999084473,4.8936109542847,Alphen a/d Rijn,52.124443054199,4.6577777862549,NS,Stopbus ipv trein,4
Den Haag Centraal,52.080276489258,4.3249998092651,Rotterdam Zuid,51.904445648193,4.5102777481079,NS,Intercity,1
Dronten,52.5344,5.72089,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,1
Leiden Centraal,52.166110992432,4.4816665649414,Schiphol Airport,52.30944442749,4.7619442939758,NS,Extra trein,2
Voorst-Empe,52.157501220703,6.1436109542847,Klarenbeek,52.17805480957,6.0836110115051,Arriva,Stopbus ipv trein,6
Zevenaar,51.923053741455,6.0719442367554,Doetinchem,51.9585962,6.2962148,Arriva,Stoptrein,6
Dordrecht,51.807220458984,4.668333530426,Roosendaal,51.540279388428,4.4583334922791,NS,Snelbus ipv trein,95
Gouda,52.017501831055,4.7044444084167,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Extra trein,4
Oss,51.765556335449,5.5322222709656,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Sprinter,8
Arnhem Centraal,51.985000610352,5.8991665840149,Almere Centrum,52.37503,5.21764,NS,Intercity,162
Boven-Hardinxveld,51.832222,4.878056,Hardinxveld Blauwe Zoom,51.82944,4.81556,NS,Stopbus ipv trein,38
Groningen Europapark,53.20480027,6.5854178,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,5
Den Haag HS,52.069721221924,4.3225002288818,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,75
Tilburg,51.560554504395,5.0836110115051,Boxtel,51.58433,5.31912,NS,Stopbus ipv trein,381
Utrecht Centraal,52.088890075684,5.1102776527405,Den Haag Ypenburg,52.055278778076,4.39222240448,NS,Sprinter,176
Groningen,53.210556030273,6.5647220611572,Zuidhorn,53.2486292,6.4062361,Arriva,Stoptrein,924
Groningen Europapark,53.20480027,6.5854178,Zwolle,52.504722595215,6.0919442176819,NS,Sprinter,316
Almere Oostvaarders,52.403331756592,5.3005557060242,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Intercity,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Roermond,51.193054199219,5.9941668510437,NS,Intercity,1
Schagen,52.784442901611,4.8052778244019,Den Helder,52.955276489258,4.7611112594605,NS,Stopbus ipv trein,154
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Heerhugowaard,52.669723510742,4.8227777481079,NS,Intercity,4
Breda,51.595554351807,4.7800002098083,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Sprinter,233
Den Helder,52.955276489258,4.7611112594605,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,105
Maastricht,50.850276947021,5.7055554389954,Sittard,51.001667022705,5.8586111068726,NS,Intercity,89
Valkenburg,50.869720458984,5.8322219848633,Heerlen,50.89083480835,5.9749999046326,Arriva,Stoptrein,4
Amsterdam Centraal,52.378887176514,4.9002776145935,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Stopbus ipv trein,5
Leeuwarden,53.195835113525,5.7922220230103,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,34
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Dordrecht,51.807220458984,4.668333530426,NS,Intercity,799
Roermond,51.193054199219,5.9941668510437,Weert,51.248611450195,5.7036108970642,NS,Snelbus ipv trein,477
Castricum,52.545833587646,4.6586112976074,Uitgeest,52.521667480469,4.7016668319702,NS,Extra trein,1
Amsterdam Zuid,52.338889,4.872356,Hoofddorp,52.293334960938,4.7005553245544,NS,Stopbus ipv trein,1
Hoofddorp,52.293334960938,4.7005553245544,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Sprinter,76
Ede-Wageningen,52.027778625488,5.6730556488037,Veenendaal-De Klomp,52.045833587646,5.5738887786865,NS,Stopbus ipv trein,116
Boxtel,51.58433,5.31912,Breda,51.595554351807,4.7800002098083,NS,Intercity,58
Den Haag Ypenburg,52.055278778076,4.39222240448,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,98
's-Hertogenbosch,51.69048,5.29362,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,55
Rotterdam Lombardijen,51.880001068115,4.531388759613,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,6
Lunteren,52.085277557373,5.6244444847107,Ede-Wageningen,52.027778625488,5.6730556488037,NS,Intercity,1
's-Hertogenbosch,51.69048,5.29362,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,188
Emmen,52.790000915527,6.8994445800781,Mariënberg,52.50944519043,6.5752778053284,Blauwnet,Stoptrein,1
Hoofddorp,52.293334960938,4.7005553245544,Groningen,53.210556030273,6.5647220611572,NS,Intercity,34
Utrecht Centraal,52.088890075684,5.1102776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Snelbus ipv trein,2
Helmond,51.475555419922,5.6619443893433,Eindhoven Centraal,51.443332672119,5.4813890457153,Arriva,Snelbus ipv trein,1
Roermond,51.193054199219,5.9941668510437,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Metro ipv trein,16
Amersfoort Centraal,52.153888702393,5.3705554008484,Leeuwarden,53.195835113525,5.7922220230103,NS,Intercity,70
Hilversum,52.225833892822,5.1819443702698,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,2
Leeuwarden,53.195835113525,5.7922220230103,Sneek,53.0328688,5.6523969,Arriva,Sneltrein,1912
Emmen,52.790000915527,6.8994445800781,Ommen,52.50944519043,6.4158334732056,Blauwnet,Sneltrein,7
Akkrum,53.046390533447,5.843611240387,Leeuwarden,53.195835113525,5.7922220230103,NS,Snelbus ipv trein,1608
Maastricht,50.850276947021,5.7055554389954,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,4
Amsterdam Zuid,52.338889,4.872356,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Sprinter,300
Groningen Europapark,53.20480027,6.5854178,Bad Nieuweschans,53.1844,7.19937,Arriva,Stoptrein,275
Boxtel,51.58433,5.31912,'s-Hertogenbosch,51.69048,5.29362,NS,Intercity,11
Nijmegen,51.843612670898,5.8522224426269,Veenendaal-De Klomp,52.045833587646,5.5738887786865,NS,Intercity,2
Rijssen,52.3122215271,6.5202779769897,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,269
Utrecht Centraal,52.088890075684,5.1102776527405,Bussum Zuid,52.26583480835,5.1630554199219,NS,Extra trein,1
Lelystad Centrum,52.507778167725,5.4727778434753,Weesp,52.3127784729,5.0430555343628,NS,Sprinter,3
Cuijk,51.726682587905,5.8742952346802,Nijmegen,51.843612670898,5.8522224426269,Arriva,Stoptrein,107
Den Helder,52.955276489258,4.7611112594605,Schagen,52.784442901611,4.8052778244019,NS,Sprinter,3
Best,51.509998321533,5.3891668319702,Tilburg,51.560554504395,5.0836110115051,NS,Extra trein,1
Baarn,52.208332061768,5.2808332443237,Bilthoven,52.130001068115,5.2038888931274,NS,Stopbus ipv trein,38
Arnhem Centraal,51.985000610352,5.8991665840149,Schagen,52.784442901611,4.8052778244019,NS,Intercity,2
Rotterdam Centraal,51.92499923706,4.468888759613,Amersfoort Vathorst,52.192779541016,5.4338889122009,NS,Intercity,1
Venlo,51.363609313965,6.1727776527405,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,5
Roosendaal,51.540279388428,4.4583334922791,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,6
Rotterdam Centraal,51.92499923706,4.468888759613,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity direct,19
Blerick,51.372501373291,6.1550002098083,Venlo,51.363609313965,6.1727776527405,Arriva,Stoptrein,1
Schiphol Airport,52.30944442749,4.7619442939758,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,2
Amersfoort Vathorst,52.192779541016,5.4338889122009,Enkhuizen,52.699165344238,5.286388874054,NS,Sprinter,1
Akkrum,53.046390533447,5.843611240387,Meppel,52.69083404541,6.1975002288818,NS,Intercity,2
Maastricht,50.850276947021,5.7055554389954,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Intercity,219
Tiel,51.889446258545,5.4222221374512,Geldermalsen,51.88301,5.27127,NS,Stopbus ipv trein,72
Vught,51.655555725098,5.2919445037842,Boxtel,51.58433,5.31912,NS,Snelbus ipv trein,14
Dronten,52.5344,5.72089,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,1
Boxtel,51.58433,5.31912,Hoorn,52.644721984863,5.0555553436279,NS,Intercity,4
Den Haag Centraal,52.080276489258,4.3249998092651,Leiden Centraal,52.166110992432,4.4816665649414,NS,Stopbus ipv trein,165
Haarlem,52.38777923584,4.6383333206177,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,70
Enschede,52.222499847412,6.8899998664856,Hoevelaken,52.16652,5.45718,NS,Intercity,1
Dalfsen,52.498332977295,6.25861120224,Emmen,52.790000915527,6.8994445800781,Blauwnet,Sneltrein,34
Zaandam,52.438888549805,4.8136110305786,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Snelbus ipv trein,296
Hilversum Media Park,52.238056182861,5.1738886833191,Hilversum,52.225833892822,5.1819443702698,NS,Extra trein,2
Alkmaar,52.63777923584,4.7397222518921,Geldermalsen,51.88301,5.27127,NS,Intercity,4
Duivendrecht,52.323333740234,4.9363889694214,Dordrecht,51.807220458984,4.668333530426,NS,Intercity,2
Leeuwarden,53.195835113525,5.7922220230103,Amersfoort Schothorst,52.174822137451,5.4038887023926,NS,Intercity,3
Goes,51.498054504395,3.8905556201935,Kapelle-Biezelinge,51.480834960938,3.9561111927033,NS,Taxibus ipv trein,92
Groningen,53.210556030273,6.5647220611572,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,312
Leeuwarden,53.195835113525,5.7922220230103,Leeuwarden Camminghaburen,53.2021808,5.8422968,Arriva,Sneltrein,1
Leeuwarden,53.195835113525,5.7922220230103,Meppel,52.69083404541,6.1975002288818,NS,Sprinter,149
Almelo,52.358055114746,6.6538887023926,Hengelo,52.261665344238,6.7938890457153,Blauwnet,Stopbus ipv trein,3
Utrecht Centraal,52.088890075684,5.1102776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,114
Roosendaal,51.540279388428,4.4583334922791,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Intercity,2
Eindhoven Centraal,51.443332672119,5.4813890457153,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Intercity,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Baarn,52.208332061768,5.2808332443237,NS,Intercity,903
Leeuwarden,53.195835113525,5.7922220230103,Almere Centrum,52.37503,5.21764,NS,Intercity,3
Nijmegen,51.843612670898,5.8522224426269,Wolfheze,52.005554199219,5.7936110496521,NS,Intercity,2
Heerlen,50.89083480835,5.9749999046326,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,6
Utrecht Centraal,52.088890075684,5.1102776527405,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Snelbus ipv trein,2
Lelystad Centrum,52.507778167725,5.4727778434753,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,135
Den Helder,52.955276489258,4.7611112594605,Schagen,52.784442901611,4.8052778244019,NS,Intercity,24
Maastricht,50.850276947021,5.7055554389954,Zaandam,52.438888549805,4.8136110305786,NS,Intercity,159
Oss West,51.758056640625,5.5055556297302,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Extra trein,1
Purmerend Overwhere,52.511390686035,4.9683332443237,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,72
Boxmeer,51.644521767653,5.9390330314636,Nijmegen,51.843612670898,5.8522224426269,Arriva,Stoptrein,191
Eindhoven Centraal,51.443332672119,5.4813890457153,Maastricht,50.850276947021,5.7055554389954,NS,Intercity,873
Enkhuizen,52.699165344238,5.286388874054,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,106
Venlo,51.363609313965,6.1727776527405,Helmond Brandevoort,51.462223052979,5.6072220802307,NS,Intercity,2
Deurne,51.455833435059,5.7888889312744,Boxtel,51.58433,5.31912,NS,Sprinter,187
Leiden Centraal,52.166110992432,4.4816665649414,Delft,52.00666809082,4.3563890457153,NS,Snelbus ipv trein,1
Zwolle,52.504722595215,6.0919442176819,Raalte,52.391666412354,6.2775001525879,Blauwnet,Stopbus ipv trein,187
Gouda Goverwelle,52.014999389648,4.7408332824707,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,38
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Stopbus ipv trein,152
Zuidhorn,53.2486292,6.4062361,Groningen,53.210556030273,6.5647220611572,Arriva,Stopbus ipv trein,26
Hoogkarspel,52.69055557251,5.1838889122009,Enkhuizen,52.699165344238,5.286388874054,NS,Sprinter,1
Bilthoven,52.130001068115,5.2038888931274,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,3
's-Hertogenbosch,51.69048,5.29362,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,104
Utrecht Centraal,52.088890075684,5.1102776527405,Vleuten,52.103056,5.007404,NS,Sprinter,73
Hoogeveen,52.733890533447,6.4736108779907,Schiphol Airport,52.30944442749,4.7619442939758,Arriva,Nachttrein,1
Arkel,51.87194442749,4.9927778244019,Dordrecht,51.807220458984,4.668333530426,R-net,Stopbus ipv trein,38
Rotterdam Centraal,51.92499923706,4.468888759613,Delft,52.00666809082,4.3563890457153,NS,Snelbus ipv trein,2081
Harlingen Haven,53.174917,5.4112885,Leeuwarden,53.195835113525,5.7922220230103,Arriva,Stoptrein,11214
Klarenbeek,52.17805480957,6.0836110115051,Voorst-Empe,52.157501220703,6.1436109542847,Arriva,Stopbus ipv trein,4
Heerlen,50.89083480835,5.9749999046326,Maastricht,50.850276947021,5.7055554389954,Arriva,Stopbus ipv trein,101
Meppel,52.69083404541,6.1975002288818,Kampen Zuid,52.5331,5.91309,NS,Snelbus ipv trein,107
Grou-Jirnsum,53.088890075684,5.8225002288818,Zwolle,52.504722595215,6.0919442176819,NS,Extra trein,1
Lelystad Centrum,52.507778167725,5.4727778434753,Dronten,52.5344,5.72089,NS,Sprinter,38
Amsterdam Zuid,52.338889,4.872356,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Intercity,350
Harderwijk,52.337501525879,5.619722366333,'t Harde,52.4091682,5.893611,NS,Stopbus ipv trein,145
Nijmegen,51.843612670898,5.8522224426269,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,60
Buitenpost,53.2564547,6.1446496,Leeuwarden,53.195835113525,5.7922220230103,Arriva,Stopbus ipv trein,1
Hoorn,52.644721984863,5.0555553436279,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Sprinter,2
Zaandam,52.438888549805,4.8136110305786,Rhenen,51.958610534668,5.5783333778381,NS,Sprinter,1
Haarlem,52.38777923584,4.6383333206177,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Extra trein,1
Zwolle,52.504722595215,6.0919442176819,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,452
Utrecht Centraal,52.088890075684,5.1102776527405,Hilversum Media Park,52.238056182861,5.1738886833191,NS,Sprinter,2
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,1
